Gtype 1
Gr1_inner 8
Gr1_outer 61
Gr2_inner 8
Gr2_outer 61
Gdx 2.07336
Gdy 2.07336
Gdz 20.05
Gx0 0
Gy0 0
Gz0 0
Grot_x 0
Grot_y 0
Grot_z 0
Gcrystal_dx 1.95
Gcrystal_dy 1.95
Gcrystal_dz 20
Gcarbon_gap 0.025
Greflective_foil_thickness 0.0066
Gtedlar_thickness 0.00508
carbon_frame_style 1
carbon_frame_depth 2.0
carbon_face_lip 0.1
Gair_gap 0
Gmaterial 0.5
Gcolor_R 0
Gcolor_G 0
Gcolor_B 1
#Tower: type, idx_j, idx_k, idx_l, x[cm], y[cm], z[cm], dx[cm], dy[cm], dz[cm], rot_x, rot_y, rot_z
Tower 0 22 53 0 -15 47 -185 1.95 1.95 20 0 0 0
Tower 0 23 52 0 -13 45 -185 1.95 1.95 20 0 0 0
Tower 0 23 53 0 -13 47 -185 1.95 1.95 20 0 0 0
Tower 0 22 54 0 -15 49 -185 1.95 1.95 20 0 0 0
Tower 0 22 55 0 -15 51 -185 1.95 1.95 20 0 0 0
Tower 0 23 54 0 -13 49 -185 1.95 1.95 20 0 0 0
Tower 0 23 55 0 -13 51 -185 1.95 1.95 20 0 0 0
Tower 0 22 56 0 -15 53 -185 1.95 1.95 20 0 0 0
Tower 0 22 57 0 -15 55 -185 1.95 1.95 20 0 0 0
Tower 0 23 56 0 -13 53 -185 1.95 1.95 20 0 0 0
Tower 0 23 57 0 -13 55 -185 1.95 1.95 20 0 0 0
Tower 0 22 58 0 -15 57 -185 1.95 1.95 20 0 0 0
Tower 0 22 59 0 -15 59 -185 1.95 1.95 20 0 0 0
Tower 0 23 58 0 -13 57 -185 1.95 1.95 20 0 0 0
Tower 0 23 59 0 -13 59 -185 1.95 1.95 20 0 0 0
Tower 0 24 0 0 -11 -59 -185 1.95 1.95 20 0 0 0
Tower 0 24 1 0 -11 -57 -185 1.95 1.95 20 0 0 0
Tower 0 25 0 0 -9 -59 -185 1.95 1.95 20 0 0 0
Tower 0 25 1 0 -9 -57 -185 1.95 1.95 20 0 0 0
Tower 0 24 2 0 -11 -55 -185 1.95 1.95 20 0 0 0
Tower 0 24 3 0 -11 -53 -185 1.95 1.95 20 0 0 0
Tower 0 25 2 0 -9 -55 -185 1.95 1.95 20 0 0 0
Tower 0 25 3 0 -9 -53 -185 1.95 1.95 20 0 0 0
Tower 0 24 4 0 -11 -51 -185 1.95 1.95 20 0 0 0
Tower 0 24 5 0 -11 -49 -185 1.95 1.95 20 0 0 0
Tower 0 25 4 0 -9 -51 -185 1.95 1.95 20 0 0 0
Tower 0 25 5 0 -9 -49 -185 1.95 1.95 20 0 0 0
Tower 0 24 6 0 -11 -47 -185 1.95 1.95 20 0 0 0
Tower 0 24 7 0 -11 -45 -185 1.95 1.95 20 0 0 0
Tower 0 25 6 0 -9 -47 -185 1.95 1.95 20 0 0 0
Tower 0 25 7 0 -9 -45 -185 1.95 1.95 20 0 0 0
Tower 0 24 8 0 -11 -43 -185 1.95 1.95 20 0 0 0
Tower 0 24 9 0 -11 -41 -185 1.95 1.95 20 0 0 0
Tower 0 25 8 0 -9 -43 -185 1.95 1.95 20 0 0 0
Tower 0 25 9 0 -9 -41 -185 1.95 1.95 20 0 0 0
Tower 0 24 10 0 -11 -39 -185 1.95 1.95 20 0 0 0
Tower 0 24 11 0 -11 -37 -185 1.95 1.95 20 0 0 0
Tower 0 25 10 0 -9 -39 -185 1.95 1.95 20 0 0 0
Tower 0 25 11 0 -9 -37 -185 1.95 1.95 20 0 0 0
Tower 0 24 12 0 -11 -35 -185 1.95 1.95 20 0 0 0
Tower 0 24 13 0 -11 -33 -185 1.95 1.95 20 0 0 0
Tower 0 25 12 0 -9 -35 -185 1.95 1.95 20 0 0 0
Tower 0 25 13 0 -9 -33 -185 1.95 1.95 20 0 0 0
Tower 0 24 14 0 -11 -31 -185 1.95 1.95 20 0 0 0
Tower 0 24 15 0 -11 -29 -185 1.95 1.95 20 0 0 0
Tower 0 25 14 0 -9 -31 -185 1.95 1.95 20 0 0 0
Tower 0 25 15 0 -9 -29 -185 1.95 1.95 20 0 0 0
Tower 0 24 16 0 -11 -27 -185 1.95 1.95 20 0 0 0
Tower 0 24 17 0 -11 -25 -185 1.95 1.95 20 0 0 0
Tower 0 25 16 0 -9 -27 -185 1.95 1.95 20 0 0 0
Tower 0 25 17 0 -9 -25 -185 1.95 1.95 20 0 0 0
Tower 0 24 18 0 -11 -23 -185 1.95 1.95 20 0 0 0
Tower 0 24 19 0 -11 -21 -185 1.95 1.95 20 0 0 0
Tower 0 25 18 0 -9 -23 -185 1.95 1.95 20 0 0 0
Tower 0 25 19 0 -9 -21 -185 1.95 1.95 20 0 0 0
Tower 0 24 20 0 -11 -19 -185 1.95 1.95 20 0 0 0
Tower 0 24 21 0 -11 -17 -185 1.95 1.95 20 0 0 0
Tower 0 25 20 0 -9 -19 -185 1.95 1.95 20 0 0 0
Tower 0 25 21 0 -9 -17 -185 1.95 1.95 20 0 0 0
Tower 0 24 22 0 -11 -15 -185 1.95 1.95 20 0 0 0
Tower 0 24 23 0 -11 -13 -185 1.95 1.95 20 0 0 0
Tower 0 25 22 0 -9 -15 -185 1.95 1.95 20 0 0 0
Tower 0 25 23 0 -9 -13 -185 1.95 1.95 20 0 0 0
Tower 0 24 24 0 -11 -11 -185 1.95 1.95 20 0 0 0
Tower 0 24 25 0 -11 -9 -185 1.95 1.95 20 0 0 0
Tower 0 25 24 0 -9 -11 -185 1.95 1.95 20 0 0 0
Tower 0 25 25 0 -9 -9 -185 1.95 1.95 20 0 0 0
Tower 0 24 26 0 -11 -7 -185 1.95 1.95 20 0 0 0
Tower 0 24 27 0 -11 -5 -185 1.95 1.95 20 0 0 0
Tower 0 25 26 0 -9 -7 -185 1.95 1.95 20 0 0 0
Tower 0 25 27 0 -9 -5 -185 1.95 1.95 20 0 0 0
Tower 0 24 28 0 -11 -3 -185 1.95 1.95 20 0 0 0
Tower 0 24 29 0 -11 -1 -185 1.95 1.95 20 0 0 0
Tower 0 25 28 0 -9 -3 -185 1.95 1.95 20 0 0 0
Tower 0 25 29 0 -9 -1 -185 1.95 1.95 20 0 0 0
Tower 0 24 30 0 -11 1 -185 1.95 1.95 20 0 0 0
Tower 0 24 31 0 -11 3 -185 1.95 1.95 20 0 0 0
Tower 0 25 30 0 -9 1 -185 1.95 1.95 20 0 0 0
Tower 0 25 31 0 -9 3 -185 1.95 1.95 20 0 0 0
Tower 0 24 32 0 -11 5 -185 1.95 1.95 20 0 0 0
Tower 0 24 33 0 -11 7 -185 1.95 1.95 20 0 0 0
Tower 0 25 32 0 -9 5 -185 1.95 1.95 20 0 0 0
Tower 0 25 33 0 -9 7 -185 1.95 1.95 20 0 0 0
Tower 0 24 34 0 -11 9 -185 1.95 1.95 20 0 0 0
Tower 0 24 35 0 -11 11 -185 1.95 1.95 20 0 0 0
Tower 0 25 34 0 -9 9 -185 1.95 1.95 20 0 0 0
Tower 0 25 35 0 -9 11 -185 1.95 1.95 20 0 0 0
Tower 0 24 36 0 -11 13 -185 1.95 1.95 20 0 0 0
Tower 0 24 37 0 -11 15 -185 1.95 1.95 20 0 0 0
Tower 0 25 36 0 -9 13 -185 1.95 1.95 20 0 0 0
Tower 0 25 37 0 -9 15 -185 1.95 1.95 20 0 0 0
Tower 0 24 38 0 -11 17 -185 1.95 1.95 20 0 0 0
Tower 0 24 39 0 -11 19 -185 1.95 1.95 20 0 0 0
Tower 0 25 38 0 -9 17 -185 1.95 1.95 20 0 0 0
Tower 0 25 39 0 -9 19 -185 1.95 1.95 20 0 0 0
Tower 0 24 40 0 -11 21 -185 1.95 1.95 20 0 0 0
Tower 0 24 41 0 -11 23 -185 1.95 1.95 20 0 0 0
Tower 0 25 40 0 -9 21 -185 1.95 1.95 20 0 0 0
Tower 0 25 41 0 -9 23 -185 1.95 1.95 20 0 0 0
Tower 0 24 42 0 -11 25 -185 1.95 1.95 20 0 0 0
Tower 0 24 43 0 -11 27 -185 1.95 1.95 20 0 0 0
Tower 0 25 42 0 -9 25 -185 1.95 1.95 20 0 0 0
Tower 0 25 43 0 -9 27 -185 1.95 1.95 20 0 0 0
Tower 0 24 44 0 -11 29 -185 1.95 1.95 20 0 0 0
Tower 0 24 45 0 -11 31 -185 1.95 1.95 20 0 0 0
Tower 0 25 44 0 -9 29 -185 1.95 1.95 20 0 0 0
Tower 0 25 45 0 -9 31 -185 1.95 1.95 20 0 0 0
Tower 0 24 46 0 -11 33 -185 1.95 1.95 20 0 0 0
Tower 0 24 47 0 -11 35 -185 1.95 1.95 20 0 0 0
Tower 0 25 46 0 -9 33 -185 1.95 1.95 20 0 0 0
Tower 0 25 47 0 -9 35 -185 1.95 1.95 20 0 0 0
Tower 0 24 48 0 -11 37 -185 1.95 1.95 20 0 0 0
Tower 0 24 49 0 -11 39 -185 1.95 1.95 20 0 0 0
Tower 0 25 48 0 -9 37 -185 1.95 1.95 20 0 0 0
Tower 0 25 49 0 -9 39 -185 1.95 1.95 20 0 0 0
Tower 0 24 50 0 -11 41 -185 1.95 1.95 20 0 0 0
Tower 0 24 51 0 -11 43 -185 1.95 1.95 20 0 0 0
Tower 0 25 50 0 -9 41 -185 1.95 1.95 20 0 0 0
Tower 0 25 51 0 -9 43 -185 1.95 1.95 20 0 0 0
Tower 0 24 52 0 -11 45 -185 1.95 1.95 20 0 0 0
Tower 0 24 53 0 -11 47 -185 1.95 1.95 20 0 0 0
Tower 0 25 52 0 -9 45 -185 1.95 1.95 20 0 0 0
Tower 0 25 53 0 -9 47 -185 1.95 1.95 20 0 0 0
Tower 0 24 54 0 -11 49 -185 1.95 1.95 20 0 0 0
Tower 0 24 55 0 -11 51 -185 1.95 1.95 20 0 0 0
Tower 0 25 54 0 -9 49 -185 1.95 1.95 20 0 0 0
Tower 0 25 55 0 -9 51 -185 1.95 1.95 20 0 0 0
Tower 0 24 56 0 -11 53 -185 1.95 1.95 20 0 0 0
Tower 0 24 57 0 -11 55 -185 1.95 1.95 20 0 0 0
Tower 0 25 56 0 -9 53 -185 1.95 1.95 20 0 0 0
Tower 0 25 57 0 -9 55 -185 1.95 1.95 20 0 0 0
Tower 0 24 58 0 -11 57 -185 1.95 1.95 20 0 0 0
Tower 0 24 59 0 -11 59 -185 1.95 1.95 20 0 0 0
Tower 0 25 58 0 -9 57 -185 1.95 1.95 20 0 0 0
Tower 0 25 59 0 -9 59 -185 1.95 1.95 20 0 0 0
Tower 0 26 0 0 -7 -59 -185 1.95 1.95 20 0 0 0
Tower 0 26 1 0 -7 -57 -185 1.95 1.95 20 0 0 0
Tower 0 27 0 0 -5 -59 -185 1.95 1.95 20 0 0 0
Tower 0 27 1 0 -5 -57 -185 1.95 1.95 20 0 0 0
Tower 0 26 2 0 -7 -55 -185 1.95 1.95 20 0 0 0
Tower 0 26 3 0 -7 -53 -185 1.95 1.95 20 0 0 0
Tower 0 27 2 0 -5 -55 -185 1.95 1.95 20 0 0 0
Tower 0 27 3 0 -5 -53 -185 1.95 1.95 20 0 0 0
Tower 0 26 4 0 -7 -51 -185 1.95 1.95 20 0 0 0
Tower 0 26 5 0 -7 -49 -185 1.95 1.95 20 0 0 0
Tower 0 27 4 0 -5 -51 -185 1.95 1.95 20 0 0 0
Tower 0 27 5 0 -5 -49 -185 1.95 1.95 20 0 0 0
Tower 0 26 6 0 -7 -47 -185 1.95 1.95 20 0 0 0
Tower 0 26 7 0 -7 -45 -185 1.95 1.95 20 0 0 0
Tower 0 27 6 0 -5 -47 -185 1.95 1.95 20 0 0 0
Tower 0 27 7 0 -5 -45 -185 1.95 1.95 20 0 0 0
Tower 0 26 8 0 -7 -43 -185 1.95 1.95 20 0 0 0
Tower 0 26 9 0 -7 -41 -185 1.95 1.95 20 0 0 0
Tower 0 27 8 0 -5 -43 -185 1.95 1.95 20 0 0 0
Tower 0 27 9 0 -5 -41 -185 1.95 1.95 20 0 0 0
Tower 0 26 10 0 -7 -39 -185 1.95 1.95 20 0 0 0
Tower 0 26 11 0 -7 -37 -185 1.95 1.95 20 0 0 0
Tower 0 27 10 0 -5 -39 -185 1.95 1.95 20 0 0 0
Tower 0 27 11 0 -5 -37 -185 1.95 1.95 20 0 0 0
Tower 0 26 12 0 -7 -35 -185 1.95 1.95 20 0 0 0
Tower 0 26 13 0 -7 -33 -185 1.95 1.95 20 0 0 0
Tower 0 27 12 0 -5 -35 -185 1.95 1.95 20 0 0 0
Tower 0 27 13 0 -5 -33 -185 1.95 1.95 20 0 0 0
Tower 0 26 14 0 -7 -31 -185 1.95 1.95 20 0 0 0
Tower 0 26 15 0 -7 -29 -185 1.95 1.95 20 0 0 0
Tower 0 27 14 0 -5 -31 -185 1.95 1.95 20 0 0 0
Tower 0 27 15 0 -5 -29 -185 1.95 1.95 20 0 0 0
Tower 0 26 16 0 -7 -27 -185 1.95 1.95 20 0 0 0
Tower 0 26 17 0 -7 -25 -185 1.95 1.95 20 0 0 0
Tower 0 27 16 0 -5 -27 -185 1.95 1.95 20 0 0 0
Tower 0 27 17 0 -5 -25 -185 1.95 1.95 20 0 0 0
Tower 0 26 18 0 -7 -23 -185 1.95 1.95 20 0 0 0
Tower 0 26 19 0 -7 -21 -185 1.95 1.95 20 0 0 0
Tower 0 27 18 0 -5 -23 -185 1.95 1.95 20 0 0 0
Tower 0 27 19 0 -5 -21 -185 1.95 1.95 20 0 0 0
Tower 0 26 20 0 -7 -19 -185 1.95 1.95 20 0 0 0
Tower 0 26 21 0 -7 -17 -185 1.95 1.95 20 0 0 0
Tower 0 27 20 0 -5 -19 -185 1.95 1.95 20 0 0 0
Tower 0 27 21 0 -5 -17 -185 1.95 1.95 20 0 0 0
Tower 0 26 22 0 -7 -15 -185 1.95 1.95 20 0 0 0
Tower 0 26 23 0 -7 -13 -185 1.95 1.95 20 0 0 0
Tower 0 27 22 0 -5 -15 -185 1.95 1.95 20 0 0 0
Tower 0 27 23 0 -5 -13 -185 1.95 1.95 20 0 0 0
Tower 0 26 24 0 -7 -11 -185 1.95 1.95 20 0 0 0
Tower 0 26 25 0 -7 -9 -185 1.95 1.95 20 0 0 0
Tower 0 27 24 0 -5 -11 -185 1.95 1.95 20 0 0 0
Tower 0 27 25 0 -5 -9 -185 1.95 1.95 20 0 0 0
Tower 0 26 26 0 -7 -7 -185 1.95 1.95 20 0 0 0
Tower 0 26 27 0 -7 -5 -185 1.95 1.95 20 0 0 0
Tower 0 27 26 0 -5 -7 -185 1.95 1.95 20 0 0 0
Tower 0 26 32 0 -7 5 -185 1.95 1.95 20 0 0 0
Tower 0 26 33 0 -7 7 -185 1.95 1.95 20 0 0 0
Tower 0 27 33 0 -5 7 -185 1.95 1.95 20 0 0 0
Tower 0 26 34 0 -7 9 -185 1.95 1.95 20 0 0 0
Tower 0 26 35 0 -7 11 -185 1.95 1.95 20 0 0 0
Tower 0 27 34 0 -5 9 -185 1.95 1.95 20 0 0 0
Tower 0 27 35 0 -5 11 -185 1.95 1.95 20 0 0 0
Tower 0 26 36 0 -7 13 -185 1.95 1.95 20 0 0 0
Tower 0 26 37 0 -7 15 -185 1.95 1.95 20 0 0 0
Tower 0 27 36 0 -5 13 -185 1.95 1.95 20 0 0 0
Tower 0 27 37 0 -5 15 -185 1.95 1.95 20 0 0 0
Tower 0 26 38 0 -7 17 -185 1.95 1.95 20 0 0 0
Tower 0 26 39 0 -7 19 -185 1.95 1.95 20 0 0 0
Tower 0 27 38 0 -5 17 -185 1.95 1.95 20 0 0 0
Tower 0 27 39 0 -5 19 -185 1.95 1.95 20 0 0 0
Tower 0 26 40 0 -7 21 -185 1.95 1.95 20 0 0 0
Tower 0 26 41 0 -7 23 -185 1.95 1.95 20 0 0 0
Tower 0 27 40 0 -5 21 -185 1.95 1.95 20 0 0 0
Tower 0 27 41 0 -5 23 -185 1.95 1.95 20 0 0 0
Tower 0 26 42 0 -7 25 -185 1.95 1.95 20 0 0 0
Tower 0 26 43 0 -7 27 -185 1.95 1.95 20 0 0 0
Tower 0 27 42 0 -5 25 -185 1.95 1.95 20 0 0 0
Tower 0 27 43 0 -5 27 -185 1.95 1.95 20 0 0 0
Tower 0 26 44 0 -7 29 -185 1.95 1.95 20 0 0 0
Tower 0 26 45 0 -7 31 -185 1.95 1.95 20 0 0 0
Tower 0 27 44 0 -5 29 -185 1.95 1.95 20 0 0 0
Tower 0 27 45 0 -5 31 -185 1.95 1.95 20 0 0 0
Tower 0 26 46 0 -7 33 -185 1.95 1.95 20 0 0 0
Tower 0 26 47 0 -7 35 -185 1.95 1.95 20 0 0 0
Tower 0 27 46 0 -5 33 -185 1.95 1.95 20 0 0 0
Tower 0 27 47 0 -5 35 -185 1.95 1.95 20 0 0 0
Tower 0 26 48 0 -7 37 -185 1.95 1.95 20 0 0 0
Tower 0 26 49 0 -7 39 -185 1.95 1.95 20 0 0 0
Tower 0 27 48 0 -5 37 -185 1.95 1.95 20 0 0 0
Tower 0 27 49 0 -5 39 -185 1.95 1.95 20 0 0 0
Tower 0 26 50 0 -7 41 -185 1.95 1.95 20 0 0 0
Tower 0 26 51 0 -7 43 -185 1.95 1.95 20 0 0 0
Tower 0 27 50 0 -5 41 -185 1.95 1.95 20 0 0 0
Tower 0 27 51 0 -5 43 -185 1.95 1.95 20 0 0 0
Tower 0 26 52 0 -7 45 -185 1.95 1.95 20 0 0 0
Tower 0 26 53 0 -7 47 -185 1.95 1.95 20 0 0 0
Tower 0 27 52 0 -5 45 -185 1.95 1.95 20 0 0 0
Tower 0 27 53 0 -5 47 -185 1.95 1.95 20 0 0 0
Tower 0 26 54 0 -7 49 -185 1.95 1.95 20 0 0 0
Tower 0 26 55 0 -7 51 -185 1.95 1.95 20 0 0 0
Tower 0 27 54 0 -5 49 -185 1.95 1.95 20 0 0 0
Tower 0 27 55 0 -5 51 -185 1.95 1.95 20 0 0 0
Tower 0 26 56 0 -7 53 -185 1.95 1.95 20 0 0 0
Tower 0 26 57 0 -7 55 -185 1.95 1.95 20 0 0 0
Tower 0 27 56 0 -5 53 -185 1.95 1.95 20 0 0 0
Tower 0 27 57 0 -5 55 -185 1.95 1.95 20 0 0 0
Tower 0 26 58 0 -7 57 -185 1.95 1.95 20 0 0 0
Tower 0 26 59 0 -7 59 -185 1.95 1.95 20 0 0 0
Tower 0 27 58 0 -5 57 -185 1.95 1.95 20 0 0 0
Tower 0 27 59 0 -5 59 -185 1.95 1.95 20 0 0 0
Tower 0 28 0 0 -3 -59 -185 1.95 1.95 20 0 0 0
Tower 0 28 1 0 -3 -57 -185 1.95 1.95 20 0 0 0
Tower 0 29 0 0 -1 -59 -185 1.95 1.95 20 0 0 0
Tower 0 29 1 0 -1 -57 -185 1.95 1.95 20 0 0 0
Tower 0 28 2 0 -3 -55 -185 1.95 1.95 20 0 0 0
Tower 0 28 3 0 -3 -53 -185 1.95 1.95 20 0 0 0
Tower 0 29 2 0 -1 -55 -185 1.95 1.95 20 0 0 0
Tower 0 29 3 0 -1 -53 -185 1.95 1.95 20 0 0 0
Tower 0 28 4 0 -3 -51 -185 1.95 1.95 20 0 0 0
Tower 0 28 5 0 -3 -49 -185 1.95 1.95 20 0 0 0
Tower 0 29 4 0 -1 -51 -185 1.95 1.95 20 0 0 0
Tower 0 29 5 0 -1 -49 -185 1.95 1.95 20 0 0 0
Tower 0 28 6 0 -3 -47 -185 1.95 1.95 20 0 0 0
Tower 0 28 7 0 -3 -45 -185 1.95 1.95 20 0 0 0
Tower 0 29 6 0 -1 -47 -185 1.95 1.95 20 0 0 0
Tower 0 29 7 0 -1 -45 -185 1.95 1.95 20 0 0 0
Tower 0 28 8 0 -3 -43 -185 1.95 1.95 20 0 0 0
Tower 0 28 9 0 -3 -41 -185 1.95 1.95 20 0 0 0
Tower 0 29 8 0 -1 -43 -185 1.95 1.95 20 0 0 0
Tower 0 29 9 0 -1 -41 -185 1.95 1.95 20 0 0 0
Tower 0 28 10 0 -3 -39 -185 1.95 1.95 20 0 0 0
Tower 0 28 11 0 -3 -37 -185 1.95 1.95 20 0 0 0
Tower 0 29 10 0 -1 -39 -185 1.95 1.95 20 0 0 0
Tower 0 29 11 0 -1 -37 -185 1.95 1.95 20 0 0 0
Tower 0 28 12 0 -3 -35 -185 1.95 1.95 20 0 0 0
Tower 0 28 13 0 -3 -33 -185 1.95 1.95 20 0 0 0
Tower 0 29 12 0 -1 -35 -185 1.95 1.95 20 0 0 0
Tower 0 29 13 0 -1 -33 -185 1.95 1.95 20 0 0 0
Tower 0 28 14 0 -3 -31 -185 1.95 1.95 20 0 0 0
Tower 0 28 15 0 -3 -29 -185 1.95 1.95 20 0 0 0
Tower 0 29 14 0 -1 -31 -185 1.95 1.95 20 0 0 0
Tower 0 29 15 0 -1 -29 -185 1.95 1.95 20 0 0 0
Tower 0 28 16 0 -3 -27 -185 1.95 1.95 20 0 0 0
Tower 0 28 17 0 -3 -25 -185 1.95 1.95 20 0 0 0
Tower 0 29 16 0 -1 -27 -185 1.95 1.95 20 0 0 0
Tower 0 29 17 0 -1 -25 -185 1.95 1.95 20 0 0 0
Tower 0 28 18 0 -3 -23 -185 1.95 1.95 20 0 0 0
Tower 0 28 19 0 -3 -21 -185 1.95 1.95 20 0 0 0
Tower 0 29 18 0 -1 -23 -185 1.95 1.95 20 0 0 0
Tower 0 29 19 0 -1 -21 -185 1.95 1.95 20 0 0 0
Tower 0 28 20 0 -3 -19 -185 1.95 1.95 20 0 0 0
Tower 0 28 21 0 -3 -17 -185 1.95 1.95 20 0 0 0
Tower 0 29 20 0 -1 -19 -185 1.95 1.95 20 0 0 0
Tower 0 29 21 0 -1 -17 -185 1.95 1.95 20 0 0 0
Tower 0 28 22 0 -3 -15 -185 1.95 1.95 20 0 0 0
Tower 0 28 23 0 -3 -13 -185 1.95 1.95 20 0 0 0
Tower 0 29 22 0 -1 -15 -185 1.95 1.95 20 0 0 0
Tower 0 29 23 0 -1 -13 -185 1.95 1.95 20 0 0 0
Tower 0 28 24 0 -3 -11 -185 1.95 1.95 20 0 0 0
Tower 0 28 25 0 -3 -9 -185 1.95 1.95 20 0 0 0
Tower 0 29 24 0 -1 -11 -185 1.95 1.95 20 0 0 0
Tower 0 29 25 0 -1 -9 -185 1.95 1.95 20 0 0 0
Tower 0 28 34 0 -3 9 -185 1.95 1.95 20 0 0 0
Tower 0 28 35 0 -3 11 -185 1.95 1.95 20 0 0 0
Tower 0 29 34 0 -1 9 -185 1.95 1.95 20 0 0 0
Tower 0 29 35 0 -1 11 -185 1.95 1.95 20 0 0 0
Tower 0 28 36 0 -3 13 -185 1.95 1.95 20 0 0 0
Tower 0 28 37 0 -3 15 -185 1.95 1.95 20 0 0 0
Tower 0 29 36 0 -1 13 -185 1.95 1.95 20 0 0 0
Tower 0 29 37 0 -1 15 -185 1.95 1.95 20 0 0 0
Tower 0 28 38 0 -3 17 -185 1.95 1.95 20 0 0 0
Tower 0 28 39 0 -3 19 -185 1.95 1.95 20 0 0 0
Tower 0 29 38 0 -1 17 -185 1.95 1.95 20 0 0 0
Tower 0 29 39 0 -1 19 -185 1.95 1.95 20 0 0 0
Tower 0 28 40 0 -3 21 -185 1.95 1.95 20 0 0 0
Tower 0 28 41 0 -3 23 -185 1.95 1.95 20 0 0 0
Tower 0 29 40 0 -1 21 -185 1.95 1.95 20 0 0 0
Tower 0 29 41 0 -1 23 -185 1.95 1.95 20 0 0 0
Tower 0 28 42 0 -3 25 -185 1.95 1.95 20 0 0 0
Tower 0 28 43 0 -3 27 -185 1.95 1.95 20 0 0 0
Tower 0 29 42 0 -1 25 -185 1.95 1.95 20 0 0 0
Tower 0 29 43 0 -1 27 -185 1.95 1.95 20 0 0 0
Tower 0 28 44 0 -3 29 -185 1.95 1.95 20 0 0 0
Tower 0 28 45 0 -3 31 -185 1.95 1.95 20 0 0 0
Tower 0 29 44 0 -1 29 -185 1.95 1.95 20 0 0 0
Tower 0 29 45 0 -1 31 -185 1.95 1.95 20 0 0 0
Tower 0 28 46 0 -3 33 -185 1.95 1.95 20 0 0 0
Tower 0 28 47 0 -3 35 -185 1.95 1.95 20 0 0 0
Tower 0 29 46 0 -1 33 -185 1.95 1.95 20 0 0 0
Tower 0 29 47 0 -1 35 -185 1.95 1.95 20 0 0 0
Tower 0 28 48 0 -3 37 -185 1.95 1.95 20 0 0 0
Tower 0 28 49 0 -3 39 -185 1.95 1.95 20 0 0 0
Tower 0 29 48 0 -1 37 -185 1.95 1.95 20 0 0 0
Tower 0 29 49 0 -1 39 -185 1.95 1.95 20 0 0 0
Tower 0 28 50 0 -3 41 -185 1.95 1.95 20 0 0 0
Tower 0 28 51 0 -3 43 -185 1.95 1.95 20 0 0 0
Tower 0 29 50 0 -1 41 -185 1.95 1.95 20 0 0 0
Tower 0 29 51 0 -1 43 -185 1.95 1.95 20 0 0 0
Tower 0 28 52 0 -3 45 -185 1.95 1.95 20 0 0 0
Tower 0 28 53 0 -3 47 -185 1.95 1.95 20 0 0 0
Tower 0 29 52 0 -1 45 -185 1.95 1.95 20 0 0 0
Tower 0 29 53 0 -1 47 -185 1.95 1.95 20 0 0 0
Tower 0 28 54 0 -3 49 -185 1.95 1.95 20 0 0 0
Tower 0 28 55 0 -3 51 -185 1.95 1.95 20 0 0 0
Tower 0 29 54 0 -1 49 -185 1.95 1.95 20 0 0 0
Tower 0 29 55 0 -1 51 -185 1.95 1.95 20 0 0 0
Tower 0 28 56 0 -3 53 -185 1.95 1.95 20 0 0 0
Tower 0 28 57 0 -3 55 -185 1.95 1.95 20 0 0 0
Tower 0 29 56 0 -1 53 -185 1.95 1.95 20 0 0 0
Tower 0 29 57 0 -1 55 -185 1.95 1.95 20 0 0 0
Tower 0 28 58 0 -3 57 -185 1.95 1.95 20 0 0 0
Tower 0 28 59 0 -3 59 -185 1.95 1.95 20 0 0 0
Tower 0 29 58 0 -1 57 -185 1.95 1.95 20 0 0 0
Tower 0 29 59 0 -1 59 -185 1.95 1.95 20 0 0 0
Tower 0 30 0 0 1 -59 -185 1.95 1.95 20 0 0 0
Tower 0 30 1 0 1 -57 -185 1.95 1.95 20 0 0 0
Tower 0 31 0 0 3 -59 -185 1.95 1.95 20 0 0 0
Tower 0 31 1 0 3 -57 -185 1.95 1.95 20 0 0 0
Tower 0 30 2 0 1 -55 -185 1.95 1.95 20 0 0 0
Tower 0 30 3 0 1 -53 -185 1.95 1.95 20 0 0 0
Tower 0 31 2 0 3 -55 -185 1.95 1.95 20 0 0 0
Tower 0 31 3 0 3 -53 -185 1.95 1.95 20 0 0 0
Tower 0 30 4 0 1 -51 -185 1.95 1.95 20 0 0 0
Tower 0 30 5 0 1 -49 -185 1.95 1.95 20 0 0 0
Tower 0 31 4 0 3 -51 -185 1.95 1.95 20 0 0 0
Tower 0 31 5 0 3 -49 -185 1.95 1.95 20 0 0 0
Tower 0 30 6 0 1 -47 -185 1.95 1.95 20 0 0 0
Tower 0 30 7 0 1 -45 -185 1.95 1.95 20 0 0 0
Tower 0 31 6 0 3 -47 -185 1.95 1.95 20 0 0 0
Tower 0 31 7 0 3 -45 -185 1.95 1.95 20 0 0 0
Tower 0 30 8 0 1 -43 -185 1.95 1.95 20 0 0 0
Tower 0 30 9 0 1 -41 -185 1.95 1.95 20 0 0 0
Tower 0 31 8 0 3 -43 -185 1.95 1.95 20 0 0 0
Tower 0 31 9 0 3 -41 -185 1.95 1.95 20 0 0 0
Tower 0 30 10 0 1 -39 -185 1.95 1.95 20 0 0 0
Tower 0 30 11 0 1 -37 -185 1.95 1.95 20 0 0 0
Tower 0 31 10 0 3 -39 -185 1.95 1.95 20 0 0 0
Tower 0 31 11 0 3 -37 -185 1.95 1.95 20 0 0 0
Tower 0 30 12 0 1 -35 -185 1.95 1.95 20 0 0 0
