Gtype 1
Gr1_inner 84
Gr1_outer 132
Gr2_inner 84
Gr2_outer 132
Gdz 40
Gx0 0
Gy0 0
Gz0 0
Grot_x 0
Grot_y 0
Grot_z 0
Gcrystal_dx 3.8
Gcrystal_dy 3.8
Gcrystal_dz 40
Gcarbon_gap 0.1
Gair_gap 0
Gmaterial 7.5
Gcolor_R 1
Gcolor_G 0
Gcolor_B 0
#Tower: type, idx_j, idx_k, idx_l, x[cm], y[cm], z[cm], dx[cm], dy[cm], dz[cm], rot_x, rot_y, rot_z
Tower 0 10 10 0 -90 -90 -260 3.8 3.8 40 0 0 0
Tower 0 10 11 0 -90 -86 -260 3.8 3.8 40 0 0 0
Tower 0 10 12 0 -90 -82 -260 3.8 3.8 40 0 0 0
Tower 0 10 13 0 -90 -78 -260 3.8 3.8 40 0 0 0
Tower 0 10 14 0 -90 -74 -260 3.8 3.8 40 0 0 0
Tower 0 10 15 0 -90 -70 -260 3.8 3.8 40 0 0 0
Tower 0 10 16 0 -90 -66 -260 3.8 3.8 40 0 0 0
Tower 0 10 17 0 -90 -62 -260 3.8 3.8 40 0 0 0
Tower 0 10 18 0 -90 -58 -260 3.8 3.8 40 0 0 0
Tower 0 10 19 0 -90 -54 -260 3.8 3.8 40 0 0 0
Tower 0 10 20 0 -90 -50 -260 3.8 3.8 40 0 0 0
Tower 0 10 21 0 -90 -46 -260 3.8 3.8 40 0 0 0
Tower 0 10 22 0 -90 -42 -260 3.8 3.8 40 0 0 0
Tower 0 10 23 0 -90 -38 -260 3.8 3.8 40 0 0 0
Tower 0 10 24 0 -90 -34 -260 3.8 3.8 40 0 0 0
Tower 0 10 25 0 -90 -30 -260 3.8 3.8 40 0 0 0
Tower 0 10 26 0 -90 -26 -260 3.8 3.8 40 0 0 0
Tower 0 10 27 0 -90 -22 -260 3.8 3.8 40 0 0 0
Tower 0 10 28 0 -90 -18 -260 3.8 3.8 40 0 0 0
Tower 0 10 29 0 -90 -14 -260 3.8 3.8 40 0 0 0
Tower 0 10 30 0 -90 -10 -260 3.8 3.8 40 0 0 0
Tower 0 10 31 0 -90 -6 -260 3.8 3.8 40 0 0 0
Tower 0 10 32 0 -90 -2 -260 3.8 3.8 40 0 0 0
Tower 0 10 33 0 -90 2 -260 3.8 3.8 40 0 0 0
Tower 0 10 34 0 -90 6 -260 3.8 3.8 40 0 0 0
Tower 0 10 35 0 -90 10 -260 3.8 3.8 40 0 0 0
Tower 0 10 36 0 -90 14 -260 3.8 3.8 40 0 0 0
Tower 0 10 37 0 -90 18 -260 3.8 3.8 40 0 0 0
Tower 0 10 38 0 -90 22 -260 3.8 3.8 40 0 0 0
Tower 0 10 39 0 -90 26 -260 3.8 3.8 40 0 0 0
Tower 0 10 40 0 -90 30 -260 3.8 3.8 40 0 0 0
Tower 0 10 41 0 -90 34 -260 3.8 3.8 40 0 0 0
Tower 0 10 42 0 -90 38 -260 3.8 3.8 40 0 0 0
Tower 0 10 43 0 -90 42 -260 3.8 3.8 40 0 0 0
Tower 0 10 44 0 -90 46 -260 3.8 3.8 40 0 0 0
Tower 0 10 45 0 -90 50 -260 3.8 3.8 40 0 0 0
Tower 0 10 46 0 -90 54 -260 3.8 3.8 40 0 0 0
Tower 0 10 47 0 -90 58 -260 3.8 3.8 40 0 0 0
Tower 0 10 48 0 -90 62 -260 3.8 3.8 40 0 0 0
Tower 0 10 49 0 -90 66 -260 3.8 3.8 40 0 0 0
Tower 0 10 50 0 -90 70 -260 3.8 3.8 40 0 0 0
Tower 0 10 51 0 -90 74 -260 3.8 3.8 40 0 0 0
Tower 0 10 52 0 -90 78 -260 3.8 3.8 40 0 0 0
Tower 0 10 53 0 -90 82 -260 3.8 3.8 40 0 0 0
Tower 0 10 54 0 -90 86 -260 3.8 3.8 40 0 0 0
Tower 0 10 55 0 -90 90 -260 3.8 3.8 40 0 0 0
Tower 0 10 56 0 -90 94 -260 3.8 3.8 40 0 0 0
Tower 0 11 8 0 -86 -98 -260 3.8 3.8 40 0 0 0
Tower 0 11 9 0 -86 -94 -260 3.8 3.8 40 0 0 0
Tower 0 11 10 0 -86 -90 -260 3.8 3.8 40 0 0 0
Tower 0 11 11 0 -86 -86 -260 3.8 3.8 40 0 0 0
Tower 0 11 12 0 -86 -82 -260 3.8 3.8 40 0 0 0
Tower 0 11 13 0 -86 -78 -260 3.8 3.8 40 0 0 0
Tower 0 11 14 0 -86 -74 -260 3.8 3.8 40 0 0 0
Tower 0 11 15 0 -86 -70 -260 3.8 3.8 40 0 0 0
Tower 0 11 16 0 -86 -66 -260 3.8 3.8 40 0 0 0
Tower 0 11 17 0 -86 -62 -260 3.8 3.8 40 0 0 0
Tower 0 11 18 0 -86 -58 -260 3.8 3.8 40 0 0 0
Tower 0 11 19 0 -86 -54 -260 3.8 3.8 40 0 0 0
Tower 0 11 20 0 -86 -50 -260 3.8 3.8 40 0 0 0
Tower 0 11 21 0 -86 -46 -260 3.8 3.8 40 0 0 0
Tower 0 11 22 0 -86 -42 -260 3.8 3.8 40 0 0 0
Tower 0 11 23 0 -86 -38 -260 3.8 3.8 40 0 0 0
Tower 0 11 24 0 -86 -34 -260 3.8 3.8 40 0 0 0
Tower 0 11 25 0 -86 -30 -260 3.8 3.8 40 0 0 0
Tower 0 11 26 0 -86 -26 -260 3.8 3.8 40 0 0 0
Tower 0 11 27 0 -86 -22 -260 3.8 3.8 40 0 0 0
Tower 0 11 28 0 -86 -18 -260 3.8 3.8 40 0 0 0
Tower 0 11 29 0 -86 -14 -260 3.8 3.8 40 0 0 0
Tower 0 11 30 0 -86 -10 -260 3.8 3.8 40 0 0 0
Tower 0 11 31 0 -86 -6 -260 3.8 3.8 40 0 0 0
Tower 0 11 32 0 -86 -2 -260 3.8 3.8 40 0 0 0
Tower 0 11 33 0 -86 2 -260 3.8 3.8 40 0 0 0
Tower 0 11 34 0 -86 6 -260 3.8 3.8 40 0 0 0
Tower 0 11 35 0 -86 10 -260 3.8 3.8 40 0 0 0
Tower 0 11 36 0 -86 14 -260 3.8 3.8 40 0 0 0
Tower 0 11 37 0 -86 18 -260 3.8 3.8 40 0 0 0
Tower 0 11 38 0 -86 22 -260 3.8 3.8 40 0 0 0
Tower 0 11 39 0 -86 26 -260 3.8 3.8 40 0 0 0
Tower 0 11 40 0 -86 30 -260 3.8 3.8 40 0 0 0
Tower 0 11 41 0 -86 34 -260 3.8 3.8 40 0 0 0
Tower 0 11 42 0 -86 38 -260 3.8 3.8 40 0 0 0
Tower 0 11 43 0 -86 42 -260 3.8 3.8 40 0 0 0
Tower 0 11 44 0 -86 46 -260 3.8 3.8 40 0 0 0
Tower 0 11 45 0 -86 50 -260 3.8 3.8 40 0 0 0
Tower 0 11 46 0 -86 54 -260 3.8 3.8 40 0 0 0
Tower 0 11 47 0 -86 58 -260 3.8 3.8 40 0 0 0
Tower 0 11 48 0 -86 62 -260 3.8 3.8 40 0 0 0
Tower 0 11 49 0 -86 66 -260 3.8 3.8 40 0 0 0
Tower 0 11 50 0 -86 70 -260 3.8 3.8 40 0 0 0
Tower 0 11 51 0 -86 74 -260 3.8 3.8 40 0 0 0
Tower 0 11 52 0 -86 78 -260 3.8 3.8 40 0 0 0
Tower 0 11 53 0 -86 82 -260 3.8 3.8 40 0 0 0
Tower 0 11 54 0 -86 86 -260 3.8 3.8 40 0 0 0
Tower 0 11 55 0 -86 90 -260 3.8 3.8 40 0 0 0
Tower 0 11 56 0 -86 94 -260 3.8 3.8 40 0 0 0
Tower 0 11 57 0 -86 98 -260 3.8 3.8 40 0 0 0
Tower 0 12 7 0 -82 -102 -260 3.8 3.8 40 0 0 0
Tower 0 12 8 0 -82 -98 -260 3.8 3.8 40 0 0 0
Tower 0 12 9 0 -82 -94 -260 3.8 3.8 40 0 0 0
Tower 0 12 10 0 -82 -90 -260 3.8 3.8 40 0 0 0
Tower 0 12 11 0 -82 -86 -260 3.8 3.8 40 0 0 0
Tower 0 12 12 0 -82 -82 -260 3.8 3.8 40 0 0 0
Tower 0 12 13 0 -82 -78 -260 3.8 3.8 40 0 0 0
Tower 0 12 14 0 -82 -74 -260 3.8 3.8 40 0 0 0
Tower 0 12 15 0 -82 -70 -260 3.8 3.8 40 0 0 0
Tower 0 12 16 0 -82 -66 -260 3.8 3.8 40 0 0 0
Tower 0 12 17 0 -82 -62 -260 3.8 3.8 40 0 0 0
Tower 0 12 18 0 -82 -58 -260 3.8 3.8 40 0 0 0
Tower 0 12 19 0 -82 -54 -260 3.8 3.8 40 0 0 0
Tower 0 12 20 0 -82 -50 -260 3.8 3.8 40 0 0 0
Tower 0 12 21 0 -82 -46 -260 3.8 3.8 40 0 0 0
Tower 0 12 22 0 -82 -42 -260 3.8 3.8 40 0 0 0
Tower 0 12 23 0 -82 -38 -260 3.8 3.8 40 0 0 0
Tower 0 12 24 0 -82 -34 -260 3.8 3.8 40 0 0 0
Tower 0 12 25 0 -82 -30 -260 3.8 3.8 40 0 0 0
Tower 0 12 26 0 -82 -26 -260 3.8 3.8 40 0 0 0
Tower 0 12 27 0 -82 -22 -260 3.8 3.8 40 0 0 0
Tower 0 12 38 0 -82 22 -260 3.8 3.8 40 0 0 0
Tower 0 12 39 0 -82 26 -260 3.8 3.8 40 0 0 0
Tower 0 12 40 0 -82 30 -260 3.8 3.8 40 0 0 0
Tower 0 12 41 0 -82 34 -260 3.8 3.8 40 0 0 0
Tower 0 12 42 0 -82 38 -260 3.8 3.8 40 0 0 0
Tower 0 12 43 0 -82 42 -260 3.8 3.8 40 0 0 0
Tower 0 12 44 0 -82 46 -260 3.8 3.8 40 0 0 0
Tower 0 12 45 0 -82 50 -260 3.8 3.8 40 0 0 0
Tower 0 12 46 0 -82 54 -260 3.8 3.8 40 0 0 0
Tower 0 12 47 0 -82 58 -260 3.8 3.8 40 0 0 0
Tower 0 12 48 0 -82 62 -260 3.8 3.8 40 0 0 0
Tower 0 12 49 0 -82 66 -260 3.8 3.8 40 0 0 0
Tower 0 12 50 0 -82 70 -260 3.8 3.8 40 0 0 0
Tower 0 12 51 0 -82 74 -260 3.8 3.8 40 0 0 0
Tower 0 12 52 0 -82 78 -260 3.8 3.8 40 0 0 0
Tower 0 12 53 0 -82 82 -260 3.8 3.8 40 0 0 0
Tower 0 12 54 0 -82 86 -260 3.8 3.8 40 0 0 0
Tower 0 12 55 0 -82 90 -260 3.8 3.8 40 0 0 0
Tower 0 12 56 0 -82 94 -260 3.8 3.8 40 0 0 0
Tower 0 12 57 0 -82 98 -260 3.8 3.8 40 0 0 0
Tower 0 12 58 0 -82 102 -260 3.8 3.8 40 0 0 0
Tower 0 13 6 0 -78 -106 -260 3.8 3.8 40 0 0 0
Tower 0 13 7 0 -78 -102 -260 3.8 3.8 40 0 0 0
Tower 0 13 8 0 -78 -98 -260 3.8 3.8 40 0 0 0
Tower 0 13 9 0 -78 -94 -260 3.8 3.8 40 0 0 0
Tower 0 13 10 0 -78 -90 -260 3.8 3.8 40 0 0 0
Tower 0 13 11 0 -78 -86 -260 3.8 3.8 40 0 0 0
Tower 0 13 12 0 -78 -82 -260 3.8 3.8 40 0 0 0
Tower 0 13 13 0 -78 -78 -260 3.8 3.8 40 0 0 0
Tower 0 13 14 0 -78 -74 -260 3.8 3.8 40 0 0 0
Tower 0 13 15 0 -78 -70 -260 3.8 3.8 40 0 0 0
Tower 0 13 16 0 -78 -66 -260 3.8 3.8 40 0 0 0
Tower 0 13 17 0 -78 -62 -260 3.8 3.8 40 0 0 0
Tower 0 13 18 0 -78 -58 -260 3.8 3.8 40 0 0 0
Tower 0 13 19 0 -78 -54 -260 3.8 3.8 40 0 0 0
Tower 0 13 20 0 -78 -50 -260 3.8 3.8 40 0 0 0
Tower 0 13 21 0 -78 -46 -260 3.8 3.8 40 0 0 0
Tower 0 13 22 0 -78 -42 -260 3.8 3.8 40 0 0 0
Tower 0 13 23 0 -78 -38 -260 3.8 3.8 40 0 0 0
Tower 0 13 24 0 -78 -34 -260 3.8 3.8 40 0 0 0
Tower 0 13 41 0 -78 34 -260 3.8 3.8 40 0 0 0
Tower 0 13 42 0 -78 38 -260 3.8 3.8 40 0 0 0
Tower 0 13 43 0 -78 42 -260 3.8 3.8 40 0 0 0
Tower 0 13 44 0 -78 46 -260 3.8 3.8 40 0 0 0
Tower 0 13 45 0 -78 50 -260 3.8 3.8 40 0 0 0
Tower 0 13 46 0 -78 54 -260 3.8 3.8 40 0 0 0
Tower 0 13 47 0 -78 58 -260 3.8 3.8 40 0 0 0
Tower 0 13 48 0 -78 62 -260 3.8 3.8 40 0 0 0
Tower 0 13 49 0 -78 66 -260 3.8 3.8 40 0 0 0
Tower 0 13 50 0 -78 70 -260 3.8 3.8 40 0 0 0
Tower 0 13 51 0 -78 74 -260 3.8 3.8 40 0 0 0
Tower 0 13 52 0 -78 78 -260 3.8 3.8 40 0 0 0
Tower 0 13 53 0 -78 82 -260 3.8 3.8 40 0 0 0
Tower 0 13 54 0 -78 86 -260 3.8 3.8 40 0 0 0
Tower 0 13 55 0 -78 90 -260 3.8 3.8 40 0 0 0
Tower 0 13 56 0 -78 94 -260 3.8 3.8 40 0 0 0
Tower 0 13 57 0 -78 98 -260 3.8 3.8 40 0 0 0
Tower 0 13 58 0 -78 102 -260 3.8 3.8 40 0 0 0
Tower 0 13 59 0 -78 106 -260 3.8 3.8 40 0 0 0
Tower 0 14 6 0 -74 -106 -260 3.8 3.8 40 0 0 0
Tower 0 14 7 0 -74 -102 -260 3.8 3.8 40 0 0 0
Tower 0 14 8 0 -74 -98 -260 3.8 3.8 40 0 0 0
Tower 0 14 9 0 -74 -94 -260 3.8 3.8 40 0 0 0
Tower 0 14 10 0 -74 -90 -260 3.8 3.8 40 0 0 0
Tower 0 14 11 0 -74 -86 -260 3.8 3.8 40 0 0 0
Tower 0 14 12 0 -74 -82 -260 3.8 3.8 40 0 0 0
Tower 0 14 13 0 -74 -78 -260 3.8 3.8 40 0 0 0
Tower 0 14 14 0 -74 -74 -260 3.8 3.8 40 0 0 0
Tower 0 14 15 0 -74 -70 -260 3.8 3.8 40 0 0 0
Tower 0 14 16 0 -74 -66 -260 3.8 3.8 40 0 0 0
Tower 0 14 17 0 -74 -62 -260 3.8 3.8 40 0 0 0
Tower 0 14 18 0 -74 -58 -260 3.8 3.8 40 0 0 0
Tower 0 14 19 0 -74 -54 -260 3.8 3.8 40 0 0 0
Tower 0 14 20 0 -74 -50 -260 3.8 3.8 40 0 0 0
Tower 0 14 21 0 -74 -46 -260 3.8 3.8 40 0 0 0
Tower 0 14 22 0 -74 -42 -260 3.8 3.8 40 0 0 0
Tower 0 14 43 0 -74 42 -260 3.8 3.8 40 0 0 0
Tower 0 14 44 0 -74 46 -260 3.8 3.8 40 0 0 0
Tower 0 14 45 0 -74 50 -260 3.8 3.8 40 0 0 0
Tower 0 14 46 0 -74 54 -260 3.8 3.8 40 0 0 0
Tower 0 14 47 0 -74 58 -260 3.8 3.8 40 0 0 0
Tower 0 14 48 0 -74 62 -260 3.8 3.8 40 0 0 0
Tower 0 14 49 0 -74 66 -260 3.8 3.8 40 0 0 0
Tower 0 14 50 0 -74 70 -260 3.8 3.8 40 0 0 0
Tower 0 14 51 0 -74 74 -260 3.8 3.8 40 0 0 0
Tower 0 14 52 0 -74 78 -260 3.8 3.8 40 0 0 0
Tower 0 14 53 0 -74 82 -260 3.8 3.8 40 0 0 0
Tower 0 14 54 0 -74 86 -260 3.8 3.8 40 0 0 0
Tower 0 14 55 0 -74 90 -260 3.8 3.8 40 0 0 0
Tower 0 14 56 0 -74 94 -260 3.8 3.8 40 0 0 0
Tower 0 14 57 0 -74 98 -260 3.8 3.8 40 0 0 0
Tower 0 14 58 0 -74 102 -260 3.8 3.8 40 0 0 0
Tower 0 14 59 0 -74 106 -260 3.8 3.8 40 0 0 0
Tower 0 15 5 0 -70 -110 -260 3.8 3.8 40 0 0 0
Tower 0 15 6 0 -70 -106 -260 3.8 3.8 40 0 0 0
Tower 0 15 7 0 -70 -102 -260 3.8 3.8 40 0 0 0
Tower 0 15 8 0 -70 -98 -260 3.8 3.8 40 0 0 0
Tower 0 15 9 0 -70 -94 -260 3.8 3.8 40 0 0 0
Tower 0 15 10 0 -70 -90 -260 3.8 3.8 40 0 0 0
Tower 0 15 11 0 -70 -86 -260 3.8 3.8 40 0 0 0
Tower 0 15 12 0 -70 -82 -260 3.8 3.8 40 0 0 0
Tower 0 15 13 0 -70 -78 -260 3.8 3.8 40 0 0 0
Tower 0 15 14 0 -70 -74 -260 3.8 3.8 40 0 0 0
Tower 0 15 15 0 -70 -70 -260 3.8 3.8 40 0 0 0
Tower 0 15 16 0 -70 -66 -260 3.8 3.8 40 0 0 0
Tower 0 15 17 0 -70 -62 -260 3.8 3.8 40 0 0 0
Tower 0 15 18 0 -70 -58 -260 3.8 3.8 40 0 0 0
Tower 0 15 19 0 -70 -54 -260 3.8 3.8 40 0 0 0
Tower 0 15 20 0 -70 -50 -260 3.8 3.8 40 0 0 0
Tower 0 15 45 0 -70 50 -260 3.8 3.8 40 0 0 0
Tower 0 15 46 0 -70 54 -260 3.8 3.8 40 0 0 0
Tower 0 15 47 0 -70 58 -260 3.8 3.8 40 0 0 0
Tower 0 15 48 0 -70 62 -260 3.8 3.8 40 0 0 0
Tower 0 15 49 0 -70 66 -260 3.8 3.8 40 0 0 0
Tower 0 15 50 0 -70 70 -260 3.8 3.8 40 0 0 0
Tower 0 15 51 0 -70 74 -260 3.8 3.8 40 0 0 0
Tower 0 15 52 0 -70 78 -260 3.8 3.8 40 0 0 0
Tower 0 15 53 0 -70 82 -260 3.8 3.8 40 0 0 0
Tower 0 15 54 0 -70 86 -260 3.8 3.8 40 0 0 0
Tower 0 15 55 0 -70 90 -260 3.8 3.8 40 0 0 0
Tower 0 15 56 0 -70 94 -260 3.8 3.8 40 0 0 0
Tower 0 15 57 0 -70 98 -260 3.8 3.8 40 0 0 0
Tower 0 15 58 0 -70 102 -260 3.8 3.8 40 0 0 0
Tower 0 15 59 0 -70 106 -260 3.8 3.8 40 0 0 0
Tower 0 15 60 0 -70 110 -260 3.8 3.8 40 0 0 0
Tower 0 16 4 0 -66 -114 -260 3.8 3.8 40 0 0 0
Tower 0 16 5 0 -66 -110 -260 3.8 3.8 40 0 0 0
Tower 0 16 6 0 -66 -106 -260 3.8 3.8 40 0 0 0
Tower 0 16 7 0 -66 -102 -260 3.8 3.8 40 0 0 0
Tower 0 16 8 0 -66 -98 -260 3.8 3.8 40 0 0 0
Tower 0 16 9 0 -66 -94 -260 3.8 3.8 40 0 0 0
Tower 0 16 10 0 -66 -90 -260 3.8 3.8 40 0 0 0
Tower 0 16 11 0 -66 -86 -260 3.8 3.8 40 0 0 0
Tower 0 16 12 0 -66 -82 -260 3.8 3.8 40 0 0 0
Tower 0 16 13 0 -66 -78 -260 3.8 3.8 40 0 0 0
Tower 0 16 14 0 -66 -74 -260 3.8 3.8 40 0 0 0
Tower 0 16 15 0 -66 -70 -260 3.8 3.8 40 0 0 0
Tower 0 16 16 0 -66 -66 -260 3.8 3.8 40 0 0 0
Tower 0 16 17 0 -66 -62 -260 3.8 3.8 40 0 0 0
Tower 0 16 18 0 -66 -58 -260 3.8 3.8 40 0 0 0
Tower 0 16 19 0 -66 -54 -260 3.8 3.8 40 0 0 0
Tower 0 16 46 0 -66 54 -260 3.8 3.8 40 0 0 0
Tower 0 16 47 0 -66 58 -260 3.8 3.8 40 0 0 0
Tower 0 16 48 0 -66 62 -260 3.8 3.8 40 0 0 0
Tower 0 16 49 0 -66 66 -260 3.8 3.8 40 0 0 0
Tower 0 16 50 0 -66 70 -260 3.8 3.8 40 0 0 0
Tower 0 16 51 0 -66 74 -260 3.8 3.8 40 0 0 0
Tower 0 16 52 0 -66 78 -260 3.8 3.8 40 0 0 0
Tower 0 16 53 0 -66 82 -260 3.8 3.8 40 0 0 0
Tower 0 16 54 0 -66 86 -260 3.8 3.8 40 0 0 0
Tower 0 16 55 0 -66 90 -260 3.8 3.8 40 0 0 0
Tower 0 16 56 0 -66 94 -260 3.8 3.8 40 0 0 0
Tower 0 16 57 0 -66 98 -260 3.8 3.8 40 0 0 0
Tower 0 16 58 0 -66 102 -260 3.8 3.8 40 0 0 0
Tower 0 16 59 0 -66 106 -260 3.8 3.8 40 0 0 0
Tower 0 16 60 0 -66 110 -260 3.8 3.8 40 0 0 0
Tower 0 16 61 0 -66 114 -260 3.8 3.8 40 0 0 0
Tower 0 17 4 0 -62 -114 -260 3.8 3.8 40 0 0 0
Tower 0 17 5 0 -62 -110 -260 3.8 3.8 40 0 0 0
Tower 0 17 6 0 -62 -106 -260 3.8 3.8 40 0 0 0
Tower 0 17 7 0 -62 -102 -260 3.8 3.8 40 0 0 0
Tower 0 17 8 0 -62 -98 -260 3.8 3.8 40 0 0 0
Tower 0 17 9 0 -62 -94 -260 3.8 3.8 40 0 0 0
Tower 0 17 10 0 -62 -90 -260 3.8 3.8 40 0 0 0
Tower 0 17 11 0 -62 -86 -260 3.8 3.8 40 0 0 0
Tower 0 17 12 0 -62 -82 -260 3.8 3.8 40 0 0 0
Tower 0 17 13 0 -62 -78 -260 3.8 3.8 40 0 0 0
Tower 0 17 14 0 -62 -74 -260 3.8 3.8 40 0 0 0
Tower 0 17 15 0 -62 -70 -260 3.8 3.8 40 0 0 0
Tower 0 17 16 0 -62 -66 -260 3.8 3.8 40 0 0 0
Tower 0 17 17 0 -62 -62 -260 3.8 3.8 40 0 0 0
Tower 0 17 18 0 -62 -58 -260 3.8 3.8 40 0 0 0
Tower 0 17 47 0 -62 58 -260 3.8 3.8 40 0 0 0
Tower 0 17 48 0 -62 62 -260 3.8 3.8 40 0 0 0
Tower 0 17 49 0 -62 66 -260 3.8 3.8 40 0 0 0
Tower 0 17 50 0 -62 70 -260 3.8 3.8 40 0 0 0
Tower 0 17 51 0 -62 74 -260 3.8 3.8 40 0 0 0
Tower 0 17 52 0 -62 78 -260 3.8 3.8 40 0 0 0
Tower 0 17 53 0 -62 82 -260 3.8 3.8 40 0 0 0
Tower 0 17 54 0 -62 86 -260 3.8 3.8 40 0 0 0
Tower 0 17 55 0 -62 90 -260 3.8 3.8 40 0 0 0
Tower 0 17 56 0 -62 94 -260 3.8 3.8 40 0 0 0
Tower 0 17 57 0 -62 98 -260 3.8 3.8 40 0 0 0
Tower 0 17 58 0 -62 102 -260 3.8 3.8 40 0 0 0
Tower 0 17 59 0 -62 106 -260 3.8 3.8 40 0 0 0
Tower 0 17 60 0 -62 110 -260 3.8 3.8 40 0 0 0
Tower 0 17 61 0 -62 114 -260 3.8 3.8 40 0 0 0
Tower 0 18 3 0 -58 -118 -260 3.8 3.8 40 0 0 0
Tower 0 18 4 0 -58 -114 -260 3.8 3.8 40 0 0 0
Tower 0 18 5 0 -58 -110 -260 3.8 3.8 40 0 0 0
Tower 0 18 6 0 -58 -106 -260 3.8 3.8 40 0 0 0
Tower 0 18 7 0 -58 -102 -260 3.8 3.8 40 0 0 0
Tower 0 18 8 0 -58 -98 -260 3.8 3.8 40 0 0 0
Tower 0 18 9 0 -58 -94 -260 3.8 3.8 40 0 0 0
Tower 0 18 10 0 -58 -90 -260 3.8 3.8 40 0 0 0
Tower 0 18 11 0 -58 -86 -260 3.8 3.8 40 0 0 0
Tower 0 18 12 0 -58 -82 -260 3.8 3.8 40 0 0 0
Tower 0 18 13 0 -58 -78 -260 3.8 3.8 40 0 0 0
Tower 0 18 14 0 -58 -74 -260 3.8 3.8 40 0 0 0
Tower 0 18 15 0 -58 -70 -260 3.8 3.8 40 0 0 0
Tower 0 18 16 0 -58 -66 -260 3.8 3.8 40 0 0 0
Tower 0 18 17 0 -58 -62 -260 3.8 3.8 40 0 0 0
Tower 0 18 48 0 -58 62 -260 3.8 3.8 40 0 0 0
Tower 0 18 49 0 -58 66 -260 3.8 3.8 40 0 0 0
Tower 0 18 50 0 -58 70 -260 3.8 3.8 40 0 0 0
Tower 0 18 51 0 -58 74 -260 3.8 3.8 40 0 0 0
Tower 0 18 52 0 -58 78 -260 3.8 3.8 40 0 0 0
Tower 0 18 53 0 -58 82 -260 3.8 3.8 40 0 0 0
Tower 0 18 54 0 -58 86 -260 3.8 3.8 40 0 0 0
Tower 0 18 55 0 -58 90 -260 3.8 3.8 40 0 0 0
Tower 0 18 56 0 -58 94 -260 3.8 3.8 40 0 0 0
Tower 0 18 57 0 -58 98 -260 3.8 3.8 40 0 0 0
Tower 0 18 58 0 -58 102 -260 3.8 3.8 40 0 0 0
Tower 0 18 59 0 -58 106 -260 3.8 3.8 40 0 0 0
Tower 0 18 60 0 -58 110 -260 3.8 3.8 40 0 0 0
Tower 0 18 61 0 -58 114 -260 3.8 3.8 40 0 0 0
Tower 0 18 62 0 -58 118 -260 3.8 3.8 40 0 0 0
Tower 0 19 3 0 -54 -118 -260 3.8 3.8 40 0 0 0
Tower 0 19 4 0 -54 -114 -260 3.8 3.8 40 0 0 0
Tower 0 19 5 0 -54 -110 -260 3.8 3.8 40 0 0 0
Tower 0 19 6 0 -54 -106 -260 3.8 3.8 40 0 0 0
Tower 0 19 7 0 -54 -102 -260 3.8 3.8 40 0 0 0
Tower 0 19 8 0 -54 -98 -260 3.8 3.8 40 0 0 0
Tower 0 19 9 0 -54 -94 -260 3.8 3.8 40 0 0 0
Tower 0 19 10 0 -54 -90 -260 3.8 3.8 40 0 0 0
Tower 0 19 11 0 -54 -86 -260 3.8 3.8 40 0 0 0
Tower 0 19 12 0 -54 -82 -260 3.8 3.8 40 0 0 0
Tower 0 19 13 0 -54 -78 -260 3.8 3.8 40 0 0 0
Tower 0 19 14 0 -54 -74 -260 3.8 3.8 40 0 0 0
Tower 0 19 15 0 -54 -70 -260 3.8 3.8 40 0 0 0
Tower 0 19 16 0 -54 -66 -260 3.8 3.8 40 0 0 0
Tower 0 19 49 0 -54 66 -260 3.8 3.8 40 0 0 0
Tower 0 19 50 0 -54 70 -260 3.8 3.8 40 0 0 0
Tower 0 19 51 0 -54 74 -260 3.8 3.8 40 0 0 0
Tower 0 19 52 0 -54 78 -260 3.8 3.8 40 0 0 0
Tower 0 19 53 0 -54 82 -260 3.8 3.8 40 0 0 0
Tower 0 19 54 0 -54 86 -260 3.8 3.8 40 0 0 0
Tower 0 19 55 0 -54 90 -260 3.8 3.8 40 0 0 0
Tower 0 19 56 0 -54 94 -260 3.8 3.8 40 0 0 0
Tower 0 19 57 0 -54 98 -260 3.8 3.8 40 0 0 0
Tower 0 19 58 0 -54 102 -260 3.8 3.8 40 0 0 0
Tower 0 19 59 0 -54 106 -260 3.8 3.8 40 0 0 0
Tower 0 19 60 0 -54 110 -260 3.8 3.8 40 0 0 0
Tower 0 19 61 0 -54 114 -260 3.8 3.8 40 0 0 0
Tower 0 19 62 0 -54 118 -260 3.8 3.8 40 0 0 0
Tower 0 20 2 0 -50 -122 -260 3.8 3.8 40 0 0 0
Tower 0 20 3 0 -50 -118 -260 3.8 3.8 40 0 0 0
Tower 0 20 4 0 -50 -114 -260 3.8 3.8 40 0 0 0
Tower 0 20 5 0 -50 -110 -260 3.8 3.8 40 0 0 0
Tower 0 20 6 0 -50 -106 -260 3.8 3.8 40 0 0 0
Tower 0 20 7 0 -50 -102 -260 3.8 3.8 40 0 0 0
Tower 0 20 8 0 -50 -98 -260 3.8 3.8 40 0 0 0
Tower 0 20 9 0 -50 -94 -260 3.8 3.8 40 0 0 0
Tower 0 20 10 0 -50 -90 -260 3.8 3.8 40 0 0 0
Tower 0 20 11 0 -50 -86 -260 3.8 3.8 40 0 0 0
Tower 0 20 12 0 -50 -82 -260 3.8 3.8 40 0 0 0
Tower 0 20 13 0 -50 -78 -260 3.8 3.8 40 0 0 0
