#Global detector geometry and transforamtion; lengths given in cm
Gtype 1
Gr1_inner 50
Gr1_outer 262
Gr2_inner 50
Gr2_outer 262
Gdz 100
Gx0 0
Gy0 0
Gz0 400
Grot_x 0
Grot_y 0
Grot_z 0
Gtower_dx 5.535
Gtower_dy 5.535
Gtower_dz 100
# Layer settings for tower and longitudinal segmentation
nlayerspertowerseg 10
thickness_absorber 1.6
thickness_scintillator 0.4
#Tower type,idx_j,idx_k,idx_l,x[cm],y[cm],z[cm],dx[cm],dy[cm],dz[cm],rot_x,rot_y,rot_z
Tower 0	8	66	0	-221.4	99.63	0	5.535	5.535	100	0	0	0
Tower 0	8	67	0	-221.4	105.165	0	5.535	5.535	100	0	0	0
Tower 0	8	68	0	-221.4	110.7	0	5.535	5.535	100	0	0	0
Tower 0	8	69	0	-221.4	116.235	0	5.535	5.535	100	0	0	0
Tower 0	8	70	0	-221.4	121.77	0	5.535	5.535	100	0	0	0
Tower 0	8	71	0	-221.4	127.305	0	5.535	5.535	100	0	0	0
Tower 0	8	72	0	-221.4	132.84	0	5.535	5.535	100	0	0	0
Tower 0	9	23	0	-215.865	-138.375	0	5.535	5.535	100	0	0	0
Tower 0	9	24	0	-215.865	-132.84	0	5.535	5.535	100	0	0	0
Tower 0	9	25	0	-215.865	-127.305	0	5.535	5.535	100	0	0	0
Tower 0	9	26	0	-215.865	-121.77	0	5.535	5.535	100	0	0	0
Tower 0	9	27	0	-215.865	-116.235	0	5.535	5.535	100	0	0	0
Tower 0	9	28	0	-215.865	-110.7	0	5.535	5.535	100	0	0	0
Tower 0	9	29	0	-215.865	-105.165	0	5.535	5.535	100	0	0	0
Tower 0	9	30	0	-215.865	-99.63	0	5.535	5.535	100	0	0	0
Tower 0	9	31	0	-215.865	-94.095	0	5.535	5.535	100	0	0	0
Tower 0	9	32	0	-215.865	-88.56	0	5.535	5.535	100	0	0	0
Tower 0	9	33	0	-215.865	-83.025	0	5.535	5.535	100	0	0	0
Tower 0	9	34	0	-215.865	-77.49	0	5.535	5.535	100	0	0	0
Tower 0	9	35	0	-215.865	-71.955	0	5.535	5.535	100	0	0	0
Tower 0	9	36	0	-215.865	-66.42	0	5.535	5.535	100	0	0	0
Tower 0	9	37	0	-215.865	-60.885	0	5.535	5.535	100	0	0	0
Tower 0	9	38	0	-215.865	-55.35	0	5.535	5.535	100	0	0	0
Tower 0	9	39	0	-215.865	-49.815	0	5.535	5.535	100	0	0	0
Tower 0	9	40	0	-215.865	-44.28	0	5.535	5.535	100	0	0	0
Tower 0	9	41	0	-215.865	-38.745	0	5.535	5.535	100	0	0	0
Tower 0	9	42	0	-215.865	-33.21	0	5.535	5.535	100	0	0	0
Tower 0	9	43	0	-215.865	-27.675	0	5.535	5.535	100	0	0	0
Tower 0	9	44	0	-215.865	-22.14	0	5.535	5.535	100	0	0	0
Tower 0	9	45	0	-215.865	-16.605	0	5.535	5.535	100	0	0	0
Tower 0	9	46	0	-215.865	-11.07	0	5.535	5.535	100	0	0	0
Tower 0	9	47	0	-215.865	-5.535	0	5.535	5.535	100	0	0	0
Tower 0	9	48	0	-215.865	0	0	5.535	5.535	100	0	0	0
Tower 0	9	49	0	-215.865	5.535	0	5.535	5.535	100	0	0	0
Tower 0	9	50	0	-215.865	11.07	0	5.535	5.535	100	0	0	0
Tower 0	9	51	0	-215.865	16.605	0	5.535	5.535	100	0	0	0
Tower 0	9	52	0	-215.865	22.14	0	5.535	5.535	100	0	0	0
Tower 0	9	53	0	-215.865	27.675	0	5.535	5.535	100	0	0	0
Tower 0	9	54	0	-215.865	33.21	0	5.535	5.535	100	0	0	0
Tower 0	9	55	0	-215.865	38.745	0	5.535	5.535	100	0	0	0
Tower 0	9	56	0	-215.865	44.28	0	5.535	5.535	100	0	0	0
Tower 0	9	57	0	-215.865	49.815	0	5.535	5.535	100	0	0	0
Tower 0	9	58	0	-215.865	55.35	0	5.535	5.535	100	0	0	0
Tower 0	9	59	0	-215.865	60.885	0	5.535	5.535	100	0	0	0
Tower 0	9	60	0	-215.865	66.42	0	5.535	5.535	100	0	0	0
Tower 0	9	61	0	-215.865	71.955	0	5.535	5.535	100	0	0	0
Tower 0	9	62	0	-215.865	77.49	0	5.535	5.535	100	0	0	0
Tower 0	9	63	0	-215.865	83.025	0	5.535	5.535	100	0	0	0
Tower 0	9	64	0	-215.865	88.56	0	5.535	5.535	100	0	0	0
Tower 0	9	65	0	-215.865	94.095	0	5.535	5.535	100	0	0	0
Tower 0	9	66	0	-215.865	99.63	0	5.535	5.535	100	0	0	0
Tower 0	9	67	0	-215.865	105.165	0	5.535	5.535	100	0	0	0
Tower 0	9	68	0	-215.865	110.7	0	5.535	5.535	100	0	0	0
Tower 0	9	69	0	-215.865	116.235	0	5.535	5.535	100	0	0	0
Tower 0	9	70	0	-215.865	121.77	0	5.535	5.535	100	0	0	0
Tower 0	9	71	0	-215.865	127.305	0	5.535	5.535	100	0	0	0
Tower 0	9	72	0	-215.865	132.84	0	5.535	5.535	100	0	0	0
Tower 0	9	73	0	-215.865	138.375	0	5.535	5.535	100	0	0	0
Tower 0	10	21	0	-210.33	-149.445	0	5.535	5.535	100	0	0	0
Tower 0	10	22	0	-210.33	-143.91	0	5.535	5.535	100	0	0	0
Tower 0	10	23	0	-210.33	-138.375	0	5.535	5.535	100	0	0	0
Tower 0	10	24	0	-210.33	-132.84	0	5.535	5.535	100	0	0	0
Tower 0	10	25	0	-210.33	-127.305	0	5.535	5.535	100	0	0	0
Tower 0	10	26	0	-210.33	-121.77	0	5.535	5.535	100	0	0	0
Tower 0	10	27	0	-210.33	-116.235	0	5.535	5.535	100	0	0	0
Tower 0	10	28	0	-210.33	-110.7	0	5.535	5.535	100	0	0	0
Tower 0	10	29	0	-210.33	-105.165	0	5.535	5.535	100	0	0	0
Tower 0	10	30	0	-210.33	-99.63	0	5.535	5.535	100	0	0	0
Tower 0	10	31	0	-210.33	-94.095	0	5.535	5.535	100	0	0	0
Tower 0	10	32	0	-210.33	-88.56	0	5.535	5.535	100	0	0	0
Tower 0	10	33	0	-210.33	-83.025	0	5.535	5.535	100	0	0	0
Tower 0	10	34	0	-210.33	-77.49	0	5.535	5.535	100	0	0	0
Tower 0	10	35	0	-210.33	-71.955	0	5.535	5.535	100	0	0	0
Tower 0	10	36	0	-210.33	-66.42	0	5.535	5.535	100	0	0	0
Tower 0	10	37	0	-210.33	-60.885	0	5.535	5.535	100	0	0	0
Tower 0	10	38	0	-210.33	-55.35	0	5.535	5.535	100	0	0	0
Tower 0	10	39	0	-210.33	-49.815	0	5.535	5.535	100	0	0	0
Tower 0	10	40	0	-210.33	-44.28	0	5.535	5.535	100	0	0	0
Tower 0	10	41	0	-210.33	-38.745	0	5.535	5.535	100	0	0	0
Tower 0	10	42	0	-210.33	-33.21	0	5.535	5.535	100	0	0	0
